timestamp,user_id,action
2025-11-28T08:02:35.941462Z,34978,purchase
2025-11-28T08:02:35.941463Z,29561,purchase
2025-11-28T08:02:35.941465Z,41141,purchase
2025-11-28T08:02:35.941466Z,23585,purchase
2025-11-28T08:02:35.941467Z,24587,click
2025-11-28T08:02:35.941468Z,58561,purchase
2025-11-28T08:02:35.941470Z,86288,purchase
2025-11-28T08:02:35.941471Z,68668,logout
2025-11-28T08:02:35.941472Z,78764,login
2025-11-28T08:02:35.941473Z,15008,logout
2025-11-28T08:02:35.941474Z,24853,login
2025-11-28T08:02:35.941475Z,37913,click
2025-11-28T08:02:35.941477Z,38705,purchase
2025-11-28T08:02:35.941478Z,38897,login
2025-11-28T08:02:35.941479Z,81091,login
2025-11-28T08:02:35.941481Z,72716,logout
2025-11-28T08:02:35.941482Z,22024,click
2025-11-28T08:02:35.941483Z,67569,purchase
2025-11-28T08:02:35.941484Z,41374,login
2025-11-28T08:02:35.941485Z,32492,purchase
2025-11-28T08:02:35.941486Z,91593,logout
2025-11-28T08:02:35.941487Z,16467,login
2025-11-28T08:02:35.941489Z,22075,purchase
2025-11-28T08:02:35.941490Z,56183,logout
2025-11-28T08:02:35.941491Z,40030,login
2025-11-28T08:02:35.941492Z,34086,purchase
2025-11-28T08:02:35.941493Z,27279,logout
2025-11-28T08:02:35.941495Z,54622,purchase
2025-11-28T08:02:35.941496Z,34737,purchase
2025-11-28T08:02:35.941497Z,51823,login
2025-11-28T08:02:35.941498Z,35691,purchase
2025-11-28T08:02:35.941499Z,27703,login
2025-11-28T08:02:35.941501Z,89044,logout
2025-11-28T08:02:35.941532Z,48733,logout
2025-11-28T08:02:35.941535Z,12091,logout
2025-11-28T08:02:35.941536Z,62953,purchase
2025-11-28T08:02:35.941538Z,63023,click
2025-11-28T08:02:35.941539Z,13320,purchase
2025-11-28T08:02:35.941540Z,96624,click
2025-11-28T08:02:35.941541Z,40424,logout
2025-11-28T08:02:35.941543Z,44300,login
2025-11-28T08:02:35.941544Z,22391,purchase
2025-11-28T08:02:35.941545Z,60116,logout
2025-11-28T08:02:35.941546Z,41711,logout
2025-11-28T08:02:35.941548Z,83218,logout
2025-11-28T08:02:35.941549Z,76686,logout
2025-11-28T08:02:35.941550Z,98048,click
2025-11-28T08:02:35.941551Z,21991,purchase
2025-11-28T08:02:35.941552Z,29411,purchase
2025-11-28T08:02:35.941554Z,96631,purchase
2025-11-28T08:02:35.941555Z,99059,login
2025-11-28T08:02:35.941556Z,26923,click
2025-11-28T08:02:35.941557Z,71309,purchase
2025-11-28T08:02:35.941558Z,21756,logout
2025-11-28T08:02:35.941560Z,65953,logout
2025-11-28T08:02:35.941561Z,82371,click
2025-11-28T08:02:35.941562Z,45970,click
2025-11-28T08:02:35.941563Z,94735,logout
2025-11-28T08:02:35.941565Z,98832,logout
2025-11-28T08:02:35.941566Z,81978,logout
2025-11-28T08:02:35.941567Z,97128,click
2025-11-28T08:02:35.941568Z,47874,login
2025-11-28T08:02:35.941569Z,15592,logout
2025-11-28T08:02:35.941570Z,96135,login
2025-11-28T08:02:35.941572Z,65660,logout
2025-11-28T08:02:35.941573Z,73560,logout
2025-11-28T08:02:35.941574Z,49530,purchase
2025-11-28T08:02:35.941575Z,19617,click
2025-11-28T08:02:35.941576Z,19565,purchase
2025-11-28T08:02:35.941577Z,91406,click
2025-11-28T08:02:35.941579Z,61956,logout
2025-11-28T08:02:35.941580Z,15674,click
2025-11-28T08:02:35.941581Z,43704,purchase
2025-11-28T08:02:35.941582Z,54388,logout
2025-11-28T08:02:35.941583Z,50037,logout
2025-11-28T08:02:35.941585Z,21416,purchase
2025-11-28T08:02:35.941586Z,96438,click
2025-11-28T08:02:35.941587Z,53044,click
2025-11-28T08:02:35.941588Z,43439,click
2025-11-28T08:02:35.941590Z,30634,purchase
2025-11-28T08:02:35.941591Z,27007,logout
2025-11-28T08:02:35.941592Z,97911,logout
2025-11-28T08:02:35.941593Z,82794,login
2025-11-28T08:02:35.941595Z,19259,login
2025-11-28T08:02:35.941596Z,55007,logout
2025-11-28T08:02:35.941597Z,83802,logout
2025-11-28T08:02:35.941598Z,18610,purchase
2025-11-28T08:02:35.941599Z,79391,click
2025-11-28T08:02:35.941601Z,71794,logout
2025-11-28T08:02:35.941602Z,54226,logout
2025-11-28T08:02:35.941603Z,91466,logout
2025-11-28T08:02:35.941605Z,73714,login
2025-11-28T08:02:35.941606Z,74471,logout
2025-11-28T08:02:35.941607Z,59916,purchase
2025-11-28T08:02:35.941608Z,31759,click
2025-11-28T08:02:35.941609Z,76012,login
2025-11-28T08:02:35.941611Z,43126,purchase
2025-11-28T08:02:35.941612Z,47629,login
2025-11-28T08:02:35.941614Z,58383,logout
2025-11-28T08:02:35.941615Z,18278,login
2025-11-28T08:02:35.941616Z,64817,purchase
2025-11-28T08:02:35.941617Z,76196,click
2025-11-28T08:02:35.941619Z,44631,login
2025-11-28T08:02:35.941620Z,50812,purchase
2025-11-28T08:02:35.941621Z,38139,logout
2025-11-28T08:02:35.941622Z,62802,click
2025-11-28T08:02:35.941623Z,76054,logout
2025-11-28T08:02:35.941625Z,89799,click
2025-11-28T08:02:35.941626Z,73228,login
2025-11-28T08:02:35.941627Z,49791,purchase
2025-11-28T08:02:35.941629Z,95823,purchase
2025-11-28T08:02:35.941630Z,55464,click
2025-11-28T08:02:35.941631Z,28338,login
2025-11-28T08:02:35.941632Z,12679,purchase
2025-11-28T08:02:35.941634Z,24398,logout
2025-11-28T08:02:35.941635Z,58381,purchase
2025-11-28T08:02:35.941636Z,50071,purchase
2025-11-28T08:02:35.941637Z,88974,click
2025-11-28T08:02:35.941638Z,57348,login
2025-11-28T08:02:35.941640Z,56891,logout
2025-11-28T08:02:35.941641Z,16944,logout
2025-11-28T08:02:35.941642Z,47475,login
2025-11-28T08:02:35.941643Z,18807,purchase
2025-11-28T08:02:35.941645Z,88919,logout
2025-11-28T08:02:35.941646Z,25147,login
2025-11-28T08:02:35.941647Z,26870,purchase
2025-11-28T08:02:35.941649Z,73380,purchase
2025-11-28T08:02:35.941650Z,51843,click
2025-11-28T08:02:35.941651Z,30532,purchase
2025-11-28T08:02:35.941652Z,43327,purchase
2025-11-28T08:02:35.941653Z,98917,login
2025-11-28T08:02:35.941654Z,28440,purchase
2025-11-28T08:02:35.941656Z,84421,logout
2025-11-28T08:02:35.941657Z,49007,click
2025-11-28T08:02:35.941658Z,62174,login
2025-11-28T08:02:35.941659Z,92773,purchase
2025-11-28T08:02:35.941660Z,72866,login
2025-11-28T08:02:35.941662Z,22711,purchase
2025-11-28T08:02:35.941663Z,36303,purchase
2025-11-28T08:02:35.941664Z,27215,login
2025-11-28T08:02:35.941665Z,98895,click
2025-11-28T08:02:35.941667Z,45396,purchase
2025-11-28T08:02:35.941668Z,31088,login
2025-11-28T08:02:35.941669Z,48610,logout
2025-11-28T08:02:35.941670Z,82580,logout
2025-11-28T08:02:35.941671Z,60625,logout
2025-11-28T08:02:35.941673Z,74213,click
2025-11-28T08:02:35.941674Z,79656,click
2025-11-28T08:02:35.941675Z,71575,login
2025-11-28T08:02:35.941676Z,22477,click
2025-11-28T08:02:35.941678Z,27600,purchase
2025-11-28T08:02:35.941679Z,39023,click
2025-11-28T08:02:35.941680Z,47113,logout
2025-11-28T08:02:35.941681Z,86355,logout
2025-11-28T08:02:35.941682Z,77660,purchase
2025-11-28T08:02:35.941684Z,88133,login
2025-11-28T08:02:35.941685Z,30890,login
2025-11-28T08:02:35.941686Z,34080,logout
2025-11-28T08:02:35.941687Z,60134,click
2025-11-28T08:02:35.941688Z,32827,logout
2025-11-28T08:02:35.941690Z,29312,logout
2025-11-28T08:02:35.941691Z,39719,login
2025-11-28T08:02:35.941692Z,94251,purchase
2025-11-28T08:02:35.941693Z,52008,logout
2025-11-28T08:02:35.941694Z,53983,purchase
2025-11-28T08:02:35.941696Z,27759,login
2025-11-28T08:02:35.941697Z,81762,click
2025-11-28T08:02:35.941698Z,27723,click
2025-11-28T08:02:35.941699Z,64483,click
2025-11-28T08:02:35.941700Z,96133,logout
2025-11-28T08:02:35.941702Z,34053,purchase
2025-11-28T08:02:35.941703Z,29643,login
2025-11-28T08:02:35.941704Z,61478,click
2025-11-28T08:02:35.941705Z,97374,logout
2025-11-28T08:02:35.941706Z,58934,purchase
2025-11-28T08:02:35.941708Z,33506,logout
2025-11-28T08:02:35.941709Z,60371,logout
2025-11-28T08:02:35.941710Z,75215,logout
2025-11-28T08:02:35.941711Z,14141,logout
2025-11-28T08:02:35.941712Z,22576,logout
2025-11-28T08:02:35.941714Z,57795,click
2025-11-28T08:02:35.941715Z,27211,login
2025-11-28T08:02:35.941716Z,61516,purchase
2025-11-28T08:02:35.941718Z,50284,login
2025-11-28T08:02:35.941719Z,95650,logout
2025-11-28T08:02:35.941722Z,27444,click
2025-11-28T08:02:35.941723Z,49650,purchase
2025-11-28T08:02:35.941725Z,91387,click
2025-11-28T08:02:35.941727Z,61191,logout
2025-11-28T08:02:35.941729Z,12170,click
2025-11-28T08:02:35.941731Z,38712,purchase
2025-11-28T08:02:35.941733Z,52656,logout
2025-11-28T08:02:35.941735Z,72653,purchase
2025-11-28T08:02:35.941736Z,76358,click
2025-11-28T08:02:35.941738Z,80861,click
2025-11-28T08:02:35.941740Z,94679,purchase
2025-11-28T08:02:35.941742Z,49917,login
2025-11-28T08:02:35.941744Z,28637,logout
2025-11-28T08:02:35.941746Z,10499,click
2025-11-28T08:02:35.941747Z,22228,logout
2025-11-28T08:02:35.941749Z,21130,purchase
2025-11-28T08:02:35.941751Z,19295,login
2025-11-28T08:02:35.941753Z,72281,purchase
2025-11-28T08:02:35.941755Z,72531,logout
2025-11-28T08:02:35.941757Z,58692,click
2025-11-28T08:02:35.941758Z,72474,logout
2025-11-28T08:02:35.941760Z,49867,click
2025-11-28T08:02:35.941761Z,19585,click
2025-11-28T08:02:35.941763Z,69700,logout
2025-11-28T08:02:35.941764Z,16584,login
2025-11-28T08:02:35.941765Z,16991,purchase
2025-11-28T08:02:35.941767Z,69821,login
2025-11-28T08:02:35.941768Z,78857,purchase
2025-11-28T08:02:35.941770Z,11369,login
2025-11-28T08:02:35.941771Z,34050,purchase
2025-11-28T08:02:35.941772Z,58320,logout
2025-11-28T08:02:35.941774Z,48359,purchase
2025-11-28T08:02:35.941775Z,55731,login
2025-11-28T08:02:35.941777Z,94224,purchase
2025-11-28T08:02:35.941778Z,39090,click
2025-11-28T08:02:35.941780Z,16531,click
2025-11-28T08:02:35.941781Z,17479,logout
2025-11-28T08:02:35.941783Z,15607,purchase
2025-11-28T08:02:35.941784Z,69899,click
2025-11-28T08:02:35.941785Z,40317,login
2025-11-28T08:02:35.941787Z,68406,purchase
2025-11-28T08:02:35.941788Z,97286,logout
2025-11-28T08:02:35.941790Z,91243,purchase
2025-11-28T08:02:35.941791Z,33223,login
2025-11-28T08:02:35.941792Z,99101,logout
2025-11-28T08:02:35.941794Z,92458,purchase
2025-11-28T08:02:35.941796Z,23185,purchase
2025-11-28T08:02:35.941816Z,61940,logout
2025-11-28T08:02:35.941820Z,35708,logout
2025-11-28T08:02:35.941822Z,46822,logout
2025-11-28T08:02:35.941825Z,31803,click
2025-11-28T08:02:35.941827Z,32332,logout
2025-11-28T08:02:35.941829Z,27513,logout
2025-11-28T08:02:35.941831Z,81847,purchase
2025-11-28T08:02:35.941833Z,61860,login
2025-11-28T08:02:35.941834Z,62086,login
2025-11-28T08:02:35.941836Z,27128,purchase
2025-11-28T08:02:35.941838Z,80175,click
2025-11-28T08:02:35.941839Z,48409,click
2025-11-28T08:02:35.941842Z,85523,logout
2025-11-28T08:02:35.941843Z,95864,logout
2025-11-28T08:02:35.941845Z,79988,click
2025-11-28T08:02:35.941847Z,30494,logout
2025-11-28T08:02:35.941849Z,44182,purchase
2025-11-28T08:02:35.941851Z,72924,purchase
2025-11-28T08:02:35.941853Z,68441,logout
2025-11-28T08:02:35.941854Z,27525,purchase
2025-11-28T08:02:35.941856Z,89353,logout
2025-11-28T08:02:35.941858Z,20109,purchase
2025-11-28T08:02:35.941860Z,30699,logout
2025-11-28T08:02:35.941862Z,90681,login
2025-11-28T08:02:35.941863Z,65700,logout
2025-11-28T08:02:35.941865Z,82749,click
2025-11-28T08:02:35.941867Z,81607,click
2025-11-28T08:02:35.941869Z,69892,click
2025-11-28T08:02:35.941871Z,72910,logout
2025-11-28T08:02:35.941872Z,19957,login
2025-11-28T08:02:35.941874Z,72244,purchase
2025-11-28T08:02:35.941876Z,54761,login
2025-11-28T08:02:35.941878Z,67638,logout
2025-11-28T08:02:35.941880Z,43014,login
2025-11-28T08:02:35.941881Z,49168,purchase
2025-11-28T08:02:35.941883Z,14787,login
2025-11-28T08:02:35.941885Z,28228,purchase
2025-11-28T08:02:35.941887Z,95721,click
2025-11-28T08:02:35.941888Z,85998,purchase
2025-11-28T08:02:35.941890Z,96197,logout
2025-11-28T08:02:35.941892Z,86011,click
2025-11-28T08:02:35.941893Z,66853,click
2025-11-28T08:02:35.941895Z,89273,login
2025-11-28T08:02:35.941897Z,84554,login
2025-11-28T08:02:35.941899Z,14140,click
2025-11-28T08:02:35.941901Z,57956,purchase
2025-11-28T08:02:35.941902Z,97112,purchase
2025-11-28T08:02:35.941904Z,74163,logout
2025-11-28T08:02:35.941906Z,22291,purchase
2025-11-28T08:02:35.941908Z,84368,logout
2025-11-28T08:02:35.941909Z,15592,click
2025-11-28T08:02:35.941911Z,69739,logout
2025-11-28T08:02:35.941913Z,74790,login
2025-11-28T08:02:35.941914Z,44439,click
2025-11-28T08:02:35.941916Z,25729,purchase
2025-11-28T08:02:35.941918Z,32206,login
2025-11-28T08:02:35.941920Z,69814,click
2025-11-28T08:02:35.941921Z,32470,click
2025-11-28T08:02:35.941923Z,62548,purchase
2025-11-28T08:02:35.941925Z,24928,purchase
2025-11-28T08:02:35.941927Z,55961,login
2025-11-28T08:02:35.941928Z,59523,click
2025-11-28T08:02:35.941930Z,83712,logout
2025-11-28T08:02:35.941932Z,63850,login
2025-11-28T08:02:35.941934Z,76146,logout
2025-11-28T08:02:35.941936Z,23174,purchase
2025-11-28T08:02:35.941937Z,41327,login
2025-11-28T08:02:35.941939Z,20994,logout
2025-11-28T08:02:35.941941Z,34998,purchase
2025-11-28T08:02:35.941943Z,34687,click
2025-11-28T08:02:35.941945Z,42769,logout
2025-11-28T08:02:35.941946Z,69639,click
2025-11-28T08:02:35.941948Z,35806,logout
2025-11-28T08:02:35.941950Z,49306,click
2025-11-28T08:02:35.941952Z,90340,click
2025-11-28T08:02:35.941953Z,99757,purchase
2025-11-28T08:02:35.941955Z,75079,logout
2025-11-28T08:02:35.941957Z,54158,logout
2025-11-28T08:02:35.941959Z,64833,login
2025-11-28T08:02:35.941961Z,88016,purchase
2025-11-28T08:02:35.941962Z,40022,logout
2025-11-28T08:02:35.941964Z,83620,logout
2025-11-28T08:02:35.941966Z,62074,login
2025-11-28T08:02:35.941968Z,46510,logout
2025-11-28T08:02:35.941969Z,24322,logout
2025-11-28T08:02:35.941971Z,88637,login
2025-11-28T08:02:35.941973Z,18551,logout
2025-11-28T08:02:35.941974Z,12373,purchase
2025-11-28T08:02:35.941976Z,99687,purchase
2025-11-28T08:02:35.941978Z,98770,click
2025-11-28T08:02:35.941980Z,55249,logout
2025-11-28T08:02:35.941981Z,41404,login
2025-11-28T08:02:35.941983Z,14637,login
2025-11-28T08:02:35.941985Z,83565,purchase
2025-11-28T08:02:35.941986Z,35148,click
2025-11-28T08:02:35.941988Z,41486,click
2025-11-28T08:02:35.941990Z,83129,login
2025-11-28T08:02:35.941992Z,15833,logout
2025-11-28T08:02:35.941994Z,65446,purchase
2025-11-28T08:02:35.941995Z,40208,purchase
2025-11-28T08:02:35.941997Z,47774,login
2025-11-28T08:02:35.941999Z,92482,logout
2025-11-28T08:02:35.942001Z,93821,click
2025-11-28T08:02:35.942003Z,69681,logout
2025-11-28T08:02:35.942004Z,22607,purchase
2025-11-28T08:02:35.942006Z,65343,logout
2025-11-28T08:02:35.942008Z,57887,login
2025-11-28T08:02:35.942010Z,85724,click
2025-11-28T08:02:35.942012Z,30938,logout
2025-11-28T08:02:35.942013Z,27107,purchase
2025-11-28T08:02:35.942015Z,87253,click
2025-11-28T08:02:35.942017Z,34940,login
2025-11-28T08:02:35.942019Z,38929,logout
2025-11-28T08:02:35.942021Z,84686,login
2025-11-28T08:02:35.942022Z,80128,purchase
2025-11-28T08:02:35.942024Z,87819,login
2025-11-28T08:02:35.942026Z,77149,logout
2025-11-28T08:02:35.942028Z,26959,click
2025-11-28T08:02:35.942029Z,73080,click
2025-11-28T08:02:35.942031Z,94967,login
2025-11-28T08:02:35.942033Z,67086,logout
2025-11-28T08:02:35.942034Z,32019,click
2025-11-28T08:02:35.942036Z,95165,logout
2025-11-28T08:02:35.942038Z,47035,purchase
2025-11-28T08:02:35.942040Z,15877,purchase
2025-11-28T08:02:35.942041Z,87573,login
2025-11-28T08:02:35.942044Z,68017,login
2025-11-28T08:02:35.942046Z,71673,logout
2025-11-28T08:02:35.942047Z,52871,logout
2025-11-28T08:02:35.942049Z,56727,logout
2025-11-28T08:02:35.942051Z,21641,login
2025-11-28T08:02:35.942053Z,12889,click
2025-11-28T08:02:35.942054Z,57634,logout
2025-11-28T08:02:35.942056Z,57116,purchase
2025-11-28T08:02:35.942058Z,40551,logout
2025-11-28T08:02:35.942059Z,76856,purchase
2025-11-28T08:02:35.942061Z,23355,login
2025-11-28T08:02:35.942063Z,17764,click
2025-11-28T08:02:35.942064Z,50403,click
2025-11-28T08:02:35.942066Z,91174,purchase
2025-11-28T08:02:35.942068Z,53989,click
2025-11-28T08:02:35.942070Z,20168,login
2025-11-28T08:02:35.942072Z,65801,purchase
2025-11-28T08:02:35.942073Z,47954,purchase
2025-11-28T08:02:35.942075Z,44570,login
2025-11-28T08:02:35.942077Z,66288,login
2025-11-28T08:02:35.942079Z,41323,login
2025-11-28T08:02:35.942081Z,18904,logout
2025-11-28T08:02:35.942082Z,33582,logout
2025-11-28T08:02:35.942084Z,44219,purchase
2025-11-28T08:02:35.942086Z,68965,logout
2025-11-28T08:02:35.942088Z,59870,logout
2025-11-28T08:02:35.942089Z,44848,login
2025-11-28T08:02:35.942091Z,18331,purchase
2025-11-28T08:02:35.942093Z,49442,purchase
2025-11-28T08:02:35.942095Z,78790,click
2025-11-28T08:02:35.942097Z,13836,purchase
2025-11-28T08:02:35.942098Z,93638,logout
2025-11-28T08:02:35.942100Z,82392,purchase
2025-11-28T08:02:35.942101Z,13963,purchase
2025-11-28T08:02:35.942103Z,13699,click
2025-11-28T08:02:35.942104Z,35499,logout
2025-11-28T08:02:35.942106Z,88402,click
2025-11-28T08:02:35.942107Z,86791,logout
2025-11-28T08:02:35.942108Z,73684,logout
2025-11-28T08:02:35.942110Z,88485,purchase
2025-11-28T08:02:35.942111Z,55119,purchase
2025-11-28T08:02:35.942112Z,51441,logout
2025-11-28T08:02:35.942114Z,54101,logout
2025-11-28T08:02:35.942115Z,71975,logout
2025-11-28T08:02:35.942117Z,27007,login
2025-11-28T08:02:35.942118Z,87295,logout
2025-11-28T08:02:35.942120Z,50642,logout
2025-11-28T08:02:35.942121Z,82073,logout
2025-11-28T08:02:35.942122Z,67899,click
2025-11-28T08:02:35.942124Z,43960,click
2025-11-28T08:02:35.942125Z,54576,login
2025-11-28T08:02:35.942127Z,96639,purchase
2025-11-28T08:02:35.942128Z,25281,login
2025-11-28T08:02:35.942130Z,77730,click
2025-11-28T08:02:35.942131Z,73772,login
2025-11-28T08:02:35.942132Z,35811,purchase
2025-11-28T08:02:35.942134Z,69636,login
2025-11-28T08:02:35.942135Z,18095,login
2025-11-28T08:02:35.942137Z,85680,logout
2025-11-28T08:02:35.942139Z,41964,click
2025-11-28T08:02:35.942140Z,22674,logout
2025-11-28T08:02:35.942141Z,26166,login
